# Symposium old -> new paragraph map. Applies identically to original-en and modern-en.
# Coordinates: chapter number (1-based) . paragraph index (0-based), matching reader chapterNumber/paragraphIndex.
# Old = served baseline at main 38a97c6315fdad4fe01fe326c203f870e22e615b (original-en sha256 e2943777fd54eaaa0888076c5c03a9104bc1b1ffa681a5362ab114e327f797c0, modern-en sha256 7816d1eb6ac9cc6d178c4c123bbeb8ad6daced1f7d7fc8c036f2bded3b8fcce8).
# No paragraph is merged, split or deleted, so offset_shift_* is 0 on every row (the columns keep the format read by prepare-structural-migration.py).
# Text is carried byte for byte (old hash == new hash) except modern-en 3.3, 3.7, 3.8 (C-06), marked text_changed=modern-en:
#   for those three, use mapping/changed-paragraph-ops.json (UTF-16 char and word opcodes) to project offsets.
# op: keep = same coordinate; renumber = same chapter, new index (+9 in chapter 1); move = new chapter (7.69-7.114 -> 8.0-8.45; 8.0 -> 8.46).
# New coordinates 1.0-1.8 have no old coordinate: they are the restored passages listed in inserted-paragraphs.tsv.
old_chapter	old_index	new_chapter	new_index	op	offset_shift_original_en	offset_shift_modern_en	text_changed	old_sha256_original_en	new_sha256_original_en	old_sha256_modern_en	new_sha256_modern_en
7	27	7	27	keep	0	0	none	1fb5f2ff61c3dc4bfc7472e89948367d753c00c9fd120db33eba0ba15250a5ef	1fb5f2ff61c3dc4bfc7472e89948367d753c00c9fd120db33eba0ba15250a5ef	0844535f431db6243d5a85596d2879f05e5eec409675032048cadef37e572565	0844535f431db6243d5a85596d2879f05e5eec409675032048cadef37e572565
7	28	7	28	keep	0	0	none	77c91d542e0987433d3ecf2151175bb00123bb3fc7a3465ae4af00bad09e521a	77c91d542e0987433d3ecf2151175bb00123bb3fc7a3465ae4af00bad09e521a	f593e3503570fc83ae001707672b48483e4dd0e923a2e9860279f2fb4ff37ddc	f593e3503570fc83ae001707672b48483e4dd0e923a2e9860279f2fb4ff37ddc
7	29	7	29	keep	0	0	none	6faa166cbf4049efc8e624e1d3bcd8ebaf88389d8a6732c86ae1bea0964eb31d	6faa166cbf4049efc8e624e1d3bcd8ebaf88389d8a6732c86ae1bea0964eb31d	7de9881624ef6d17ab8dec788f4f9f63bc9055a96505c9ade1bc8c06b95796cd	7de9881624ef6d17ab8dec788f4f9f63bc9055a96505c9ade1bc8c06b95796cd
7	30	7	30	keep	0	0	none	94e16737bc023a3669d14dded79bbc221720ecf7d8c89620b021a0faeb8d0083	94e16737bc023a3669d14dded79bbc221720ecf7d8c89620b021a0faeb8d0083	1b2c0659cc44b2331532e154346e1a271ce40ebbaddd75566c19352d5d8d26a7	1b2c0659cc44b2331532e154346e1a271ce40ebbaddd75566c19352d5d8d26a7
7	31	7	31	keep	0	0	none	6b5a1129691460287643e395ef49965747b5dc078289a37e1cf96392f53a99bc	6b5a1129691460287643e395ef49965747b5dc078289a37e1cf96392f53a99bc	6b5a1129691460287643e395ef49965747b5dc078289a37e1cf96392f53a99bc	6b5a1129691460287643e395ef49965747b5dc078289a37e1cf96392f53a99bc
7	32	7	32	keep	0	0	none	d344b2da556db16b3ee3c842a0e457ac36aa20bbcdfdf2de60daaaa4f53405f2	d344b2da556db16b3ee3c842a0e457ac36aa20bbcdfdf2de60daaaa4f53405f2	cd9305ae44a93b1513519358439392ad68872c2f600178cc66dd4be8212103a9	cd9305ae44a93b1513519358439392ad68872c2f600178cc66dd4be8212103a9
7	33	7	33	keep	0	0	none	fecbc2a267483b842b84360189e9fc5184e0017bb989cd6e12705003cb44aeba	fecbc2a267483b842b84360189e9fc5184e0017bb989cd6e12705003cb44aeba	83784b5b9fa986b8f9e58a1ec07d2c5be9f0f0f872c8595ee4e3314080444783	83784b5b9fa986b8f9e58a1ec07d2c5be9f0f0f872c8595ee4e3314080444783
7	34	7	34	keep	0	0	none	12ec12f77ae178a30df4fb47446e547602a0e9ed1508ef8758634f77cd8e07a9	12ec12f77ae178a30df4fb47446e547602a0e9ed1508ef8758634f77cd8e07a9	aa2f4d50658b9325f72934295e1cbb0854b035a2e9c8195fe93a719285d5e9fb	aa2f4d50658b9325f72934295e1cbb0854b035a2e9c8195fe93a719285d5e9fb
7	35	7	35	keep	0	0	none	a4e50605f114c87600ad9c21d1fd87dee8812e5db324cff6deb00e2cf64c8478	a4e50605f114c87600ad9c21d1fd87dee8812e5db324cff6deb00e2cf64c8478	0c2089b68d804cef3ec8611f0660b82054447f15f513ec8145d16d54cbaeabb3	0c2089b68d804cef3ec8611f0660b82054447f15f513ec8145d16d54cbaeabb3
7	36	7	36	keep	0	0	none	a2ce5a4435ec1b28611d747e1324daece0fa65420e26940d6d52789837dc0efc	a2ce5a4435ec1b28611d747e1324daece0fa65420e26940d6d52789837dc0efc	c9491c2c7503eb32812b5c122fb5e7cd6cb13dbeac53f5decfe56c771b7e14b0	c9491c2c7503eb32812b5c122fb5e7cd6cb13dbeac53f5decfe56c771b7e14b0
7	37	7	37	keep	0	0	none	52ad61598f19718c49ab7b0951d95bf9e3296810e056ce0c7bf0a1cc073636ce	52ad61598f19718c49ab7b0951d95bf9e3296810e056ce0c7bf0a1cc073636ce	e575a371ec6e684aa0cef22ef9a99f2c015e4b052fd102122666a7f9b67e9726	e575a371ec6e684aa0cef22ef9a99f2c015e4b052fd102122666a7f9b67e9726
7	38	7	38	keep	0	0	none	b911753455337b412cc3df4ce3f4e7c4c9b4b59c531dc7f393dcf81a721fe5bd	b911753455337b412cc3df4ce3f4e7c4c9b4b59c531dc7f393dcf81a721fe5bd	8e5b509516a667efad7ead7d8591360a8996161908c7e015607aa09e761c1a62	8e5b509516a667efad7ead7d8591360a8996161908c7e015607aa09e761c1a62
7	39	7	39	keep	0	0	none	5fe3facdb013514f31dbf9c681484233a648dacd17e4bd4bd75877dfd8370e1a	5fe3facdb013514f31dbf9c681484233a648dacd17e4bd4bd75877dfd8370e1a	d0eea84e62c61b3aa71787c9aba719f6adc52cd1f3ddce307e215fee7c3493e6	d0eea84e62c61b3aa71787c9aba719f6adc52cd1f3ddce307e215fee7c3493e6
7	40	7	40	keep	0	0	none	ba0c7ee333052f0696f615d03481753450aeb2c6db4ed0f48bc376896ade9b10	ba0c7ee333052f0696f615d03481753450aeb2c6db4ed0f48bc376896ade9b10	41599e9fd8fc76f312629860028caf7487b57a3aa2f9d8829e895233a9c31e37	41599e9fd8fc76f312629860028caf7487b57a3aa2f9d8829e895233a9c31e37
7	41	7	41	keep	0	0	none	5f9a2b795615ba6a3d5455fd5624d773fbca5bcd16249c421fd37411dc9837da	5f9a2b795615ba6a3d5455fd5624d773fbca5bcd16249c421fd37411dc9837da	96aa879329f2ab0f25db40719bb8c5117b404da53bea12fa420fafa00b559538	96aa879329f2ab0f25db40719bb8c5117b404da53bea12fa420fafa00b559538
7	42	7	42	keep	0	0	none	f8621b384bf65f0b17e425487cbce3abf406bb2c2648822437126e0ed0ef4e06	f8621b384bf65f0b17e425487cbce3abf406bb2c2648822437126e0ed0ef4e06	51deb56142da7b3f2b9dd322ed95e7327b7d424c9d93921b94ba9320b4f3d456	51deb56142da7b3f2b9dd322ed95e7327b7d424c9d93921b94ba9320b4f3d456
7	43	7	43	keep	0	0	none	6998d433cc33e78707e28b112d5af0efa827c98444b913e229706cd551e8b8b8	6998d433cc33e78707e28b112d5af0efa827c98444b913e229706cd551e8b8b8	6be92418a23db460ab4a8751a336045d289e0ba9587f792f8cef6d78c9419de0	6be92418a23db460ab4a8751a336045d289e0ba9587f792f8cef6d78c9419de0
7	44	7	44	keep	0	0	none	9cdaadb041eeca98bae1aed7d0da711b52d0983e13a200644e23606bd67d1b94	9cdaadb041eeca98bae1aed7d0da711b52d0983e13a200644e23606bd67d1b94	ca9147fcd67137bbe1fcc33573961fe6928d1e335d3933c08d9e8142930a7665	ca9147fcd67137bbe1fcc33573961fe6928d1e335d3933c08d9e8142930a7665
7	45	7	45	keep	0	0	none	a0980b930f0d2ed80ce81894c3753900ca459a8a91720b8765a072c09bb73d39	a0980b930f0d2ed80ce81894c3753900ca459a8a91720b8765a072c09bb73d39	cad2fc7bc509bd4dfc5bb9d7099c07ae1fff4149021899886ef56a5991308d55	cad2fc7bc509bd4dfc5bb9d7099c07ae1fff4149021899886ef56a5991308d55
7	46	7	46	keep	0	0	none	17c5b3563635b49cd70ac29bc2602e831af9f8ca57e9b5393d9ea382b304c5f2	17c5b3563635b49cd70ac29bc2602e831af9f8ca57e9b5393d9ea382b304c5f2	ee2a17bc7266c156364bb3c753401859399cbdf84c471eae125cf08b80a8138d	ee2a17bc7266c156364bb3c753401859399cbdf84c471eae125cf08b80a8138d
7	47	7	47	keep	0	0	none	f03a1480f653f8e2526cf79debe1130c7a8f37754d45182f2410876e3e41dada	f03a1480f653f8e2526cf79debe1130c7a8f37754d45182f2410876e3e41dada	1b7090532645552485680a631188d6189cf21dadbc2cf22f3b6544efaa18031e	1b7090532645552485680a631188d6189cf21dadbc2cf22f3b6544efaa18031e
7	48	7	48	keep	0	0	none	f6c1c561b2c29005a1b558b130a8b8b85bad431bf9a1e96f1396804fc70ac45b	f6c1c561b2c29005a1b558b130a8b8b85bad431bf9a1e96f1396804fc70ac45b	64b63f0ff808108b58ba4c976d321d5f19f30831e0766473a486e3ad91d28fb5	64b63f0ff808108b58ba4c976d321d5f19f30831e0766473a486e3ad91d28fb5
7	49	7	49	keep	0	0	none	a76957d2de174ed3437f0e4c4bf22759aa836cc27dc03db4601778e7f334e493	a76957d2de174ed3437f0e4c4bf22759aa836cc27dc03db4601778e7f334e493	9939e54866cef757157404c4cee11db8ccd91a6c610a98b804186d64a0e05232	9939e54866cef757157404c4cee11db8ccd91a6c610a98b804186d64a0e05232
7	50	7	50	keep	0	0	none	57a596df3dcacf8ade6bdc3bb5d1a77aff8b9e19a35e9d185720b862fc37cdae	57a596df3dcacf8ade6bdc3bb5d1a77aff8b9e19a35e9d185720b862fc37cdae	9bcee48e4fabb1f6a4abd60e920a2ab76de08a8431c7e8f2da09e18e4f1d0a4f	9bcee48e4fabb1f6a4abd60e920a2ab76de08a8431c7e8f2da09e18e4f1d0a4f
7	51	7	51	keep	0	0	none	0fa15cac4b15a3be9137bc17fb490ca36e7b09be56874680c93070a76df1559d	0fa15cac4b15a3be9137bc17fb490ca36e7b09be56874680c93070a76df1559d	381f3aaf1997d964d4084fb063adc5912286c7d5548a61c8a16d1a49c17d31e6	381f3aaf1997d964d4084fb063adc5912286c7d5548a61c8a16d1a49c17d31e6
7	52	7	52	keep	0	0	none	44ff51caaa05f75213714ec579709032050280d2279f5f2e1b94c0cf51010a90	44ff51caaa05f75213714ec579709032050280d2279f5f2e1b94c0cf51010a90	589553d99bcdaa799eaf4ac3a9a4ea498ba7e4bee4693d55a44bd0982434fec3	589553d99bcdaa799eaf4ac3a9a4ea498ba7e4bee4693d55a44bd0982434fec3
7	53	7	53	keep	0	0	none	7f5ab522d2cd46dc75a6d549b120d6cbc52558c0c6e7846b5d518af5fb21062d	7f5ab522d2cd46dc75a6d549b120d6cbc52558c0c6e7846b5d518af5fb21062d	7ed88953e87917a4f3cd0b17214f923579052a2379c602ea9d42b75c85438ed9	7ed88953e87917a4f3cd0b17214f923579052a2379c602ea9d42b75c85438ed9
7	54	7	54	keep	0	0	none	3309f279c15020a72a755188ffb0efe75b0c4ea02de345db3f8c8b599fc8a4ab	3309f279c15020a72a755188ffb0efe75b0c4ea02de345db3f8c8b599fc8a4ab	03f18e43579d3d1c4815c454d401e4d16e5900d6f22fcbde742902caaf32b840	03f18e43579d3d1c4815c454d401e4d16e5900d6f22fcbde742902caaf32b840
7	55	7	55	keep	0	0	none	370d5f903e7bc58ca767c13ff5dc4af077a2add510704cbf8c5a758b0b8eb057	370d5f903e7bc58ca767c13ff5dc4af077a2add510704cbf8c5a758b0b8eb057	374af300a0776157f6ae6c0ad6e8ceccd3b1d73b9a8c224625a82386e0d22d8d	374af300a0776157f6ae6c0ad6e8ceccd3b1d73b9a8c224625a82386e0d22d8d
7	56	7	56	keep	0	0	none	ce9a9f42aa6f4e87c0a1de865f70e393e70eff5b741c2351289c7adba5417d7b	ce9a9f42aa6f4e87c0a1de865f70e393e70eff5b741c2351289c7adba5417d7b	d685d3d655140d50755650990460a4d01357ba7f0a01dcd4d91ada6bff72c778	d685d3d655140d50755650990460a4d01357ba7f0a01dcd4d91ada6bff72c778
7	57	7	57	keep	0	0	none	75d2c5923d2d972579c20dc7e3d68f59f14922ba5bc7d72b2bc4d23775a015b1	75d2c5923d2d972579c20dc7e3d68f59f14922ba5bc7d72b2bc4d23775a015b1	8d3548b90af9c5396226a30cd0cdcc96825492722e547bdca4f14169cef41dad	8d3548b90af9c5396226a30cd0cdcc96825492722e547bdca4f14169cef41dad
7	58	7	58	keep	0	0	none	53244ce7311240b94841fc8e14b4bb7ddb3fa5006158c71e77a25429fb3b4772	53244ce7311240b94841fc8e14b4bb7ddb3fa5006158c71e77a25429fb3b4772	240e37bfc98d4b4c4f6eb76c6421f2614aeb676eef66e087e6eca728cbb6b4f8	240e37bfc98d4b4c4f6eb76c6421f2614aeb676eef66e087e6eca728cbb6b4f8
7	59	7	59	keep	0	0	none	8776543fc5369ce31987179621002d731b7716dc056c0ba0f865f62f30029e31	8776543fc5369ce31987179621002d731b7716dc056c0ba0f865f62f30029e31	f2ce34542baf58f357c962c3fe4cf050105a5cf51fa028343351bec2364e3541	f2ce34542baf58f357c962c3fe4cf050105a5cf51fa028343351bec2364e3541
7	60	7	60	keep	0	0	none	81aee938200f6f1f303f9e37f3467d0f92c07b92c723af5dd6ae23f8987ddde6	81aee938200f6f1f303f9e37f3467d0f92c07b92c723af5dd6ae23f8987ddde6	d66846dcc97b5a1ca28f017093d5cd985d2c36442d7251cda45f6ecd00377250	d66846dcc97b5a1ca28f017093d5cd985d2c36442d7251cda45f6ecd00377250
7	61	7	61	keep	0	0	none	ed80fbce0f1fa02d1c2085a679963fd455e10e28ae6a2cdf963178bf7245ab87	ed80fbce0f1fa02d1c2085a679963fd455e10e28ae6a2cdf963178bf7245ab87	e95d74fdb34b72fd4ba9f085336ad87b59ba13dd1340b68ec212a35c36af26d3	e95d74fdb34b72fd4ba9f085336ad87b59ba13dd1340b68ec212a35c36af26d3
7	62	7	62	keep	0	0	none	afbe6749c21fe598075efeb899351ed82be6769da4bf3946f3f68f042bed05ce	afbe6749c21fe598075efeb899351ed82be6769da4bf3946f3f68f042bed05ce	8e0e9360766f432ca461c3c5c3931c54c96830a0560f96dcc0039eb3835068d7	8e0e9360766f432ca461c3c5c3931c54c96830a0560f96dcc0039eb3835068d7
7	63	7	63	keep	0	0	none	64a557a07e3c730230775533b413f652a27e04de829a876e11c6d6916bd1c6d9	64a557a07e3c730230775533b413f652a27e04de829a876e11c6d6916bd1c6d9	f199d15c0d72b831a3a965c9b9fc78b7c92638eaaabe2feb7f5f8d4b3efeb7cd	f199d15c0d72b831a3a965c9b9fc78b7c92638eaaabe2feb7f5f8d4b3efeb7cd
7	64	7	64	keep	0	0	none	9f39a5e1aff1d178dde061078f0fec24738d46132815ea5107256307f0b9958f	9f39a5e1aff1d178dde061078f0fec24738d46132815ea5107256307f0b9958f	366179fb0f2d8140fdb9f0ae152f81f55162909eeb0549d403d2c51a4437799c	366179fb0f2d8140fdb9f0ae152f81f55162909eeb0549d403d2c51a4437799c
7	65	7	65	keep	0	0	none	573dc51b89752617c6f5ed9fa113f097ed8b25126097784d9c9ce4314b0d04e9	573dc51b89752617c6f5ed9fa113f097ed8b25126097784d9c9ce4314b0d04e9	368bdfea20e894ab73add906f46a570eaee819d1b816f9030006ce148aa341df	368bdfea20e894ab73add906f46a570eaee819d1b816f9030006ce148aa341df
7	66	7	66	keep	0	0	none	f0afc978dfe0d7159cdb0254f69235815658773fe24395599b93f5c054ecf088	f0afc978dfe0d7159cdb0254f69235815658773fe24395599b93f5c054ecf088	ba5b5a1ff7bec7780da969152530bfb3008ae6109a4e08faada5ea3aac8add43	ba5b5a1ff7bec7780da969152530bfb3008ae6109a4e08faada5ea3aac8add43
7	67	7	67	keep	0	0	none	270e1c625b1a7d7bc68a223ee179c7602af3f5a9b6ca8c16019fd080387efb46	270e1c625b1a7d7bc68a223ee179c7602af3f5a9b6ca8c16019fd080387efb46	6419120aa44e3158030d78982eac0d24398002ac234e34ce4b5e66a2447b0c8e	6419120aa44e3158030d78982eac0d24398002ac234e34ce4b5e66a2447b0c8e
7	68	7	68	keep	0	0	none	d5f931b3a4383f80e7152ba3b9d1ec673c2b1146671cc4baf1220357cab63fd1	d5f931b3a4383f80e7152ba3b9d1ec673c2b1146671cc4baf1220357cab63fd1	d417d2fe76580d9e2f0848ca426d91388a9bfc1bcaae5c81df42e2f825113b8e	d417d2fe76580d9e2f0848ca426d91388a9bfc1bcaae5c81df42e2f825113b8e
7	69	8	0	move	0	0	none	96889bd89dd8f9a95f0b0dab11491c8bb7367eb781a201be0dc0f5d6395667a3	96889bd89dd8f9a95f0b0dab11491c8bb7367eb781a201be0dc0f5d6395667a3	413004f16fc89427cd42f36d29f572c445f9597004c04d81a9529e6d0124501f	413004f16fc89427cd42f36d29f572c445f9597004c04d81a9529e6d0124501f
7	70	8	1	move	0	0	none	6848d159546e79468bf0fc021849f9b828f6d93fcb7c986bec516c27bc86de6d	6848d159546e79468bf0fc021849f9b828f6d93fcb7c986bec516c27bc86de6d	6848d159546e79468bf0fc021849f9b828f6d93fcb7c986bec516c27bc86de6d	6848d159546e79468bf0fc021849f9b828f6d93fcb7c986bec516c27bc86de6d
7	71	8	2	move	0	0	none	43831b2873ff16c1cfffbed284248de0100698e93ee268e6cc4481c3df9ca0e5	43831b2873ff16c1cfffbed284248de0100698e93ee268e6cc4481c3df9ca0e5	94ba300c9a250af85d310b2230caaea93eed2f0de86ce9ca9e485d4add004f56	94ba300c9a250af85d310b2230caaea93eed2f0de86ce9ca9e485d4add004f56
7	72	8	3	move	0	0	none	e292cdb1d99233a2498ba22fcd25222e96be36ee767649ad4ba4c19867303606	e292cdb1d99233a2498ba22fcd25222e96be36ee767649ad4ba4c19867303606	05cda0c63ac8365aaf61841fb668660c3c8dc5f7b1f6ae1159eb9d152742e48f	05cda0c63ac8365aaf61841fb668660c3c8dc5f7b1f6ae1159eb9d152742e48f
7	73	8	4	move	0	0	none	ce19488189bd182fc5edecc15356e4303f180a60666859e8d7692077db673ca6	ce19488189bd182fc5edecc15356e4303f180a60666859e8d7692077db673ca6	1b6e2fc3483ccd4dcced98f90be46ec59eb8122aebb68ae5b7133b0ecf6b6ea2	1b6e2fc3483ccd4dcced98f90be46ec59eb8122aebb68ae5b7133b0ecf6b6ea2
7	74	8	5	move	0	0	none	71e4082326fd7cfdbc4e1aaf43e0a28db92c7718129eb68901da9cd73bec05c1	71e4082326fd7cfdbc4e1aaf43e0a28db92c7718129eb68901da9cd73bec05c1	a0266afd498c399c6c2e444860badc1cfc389e6863639d026e17fa8b5b8b41c1	a0266afd498c399c6c2e444860badc1cfc389e6863639d026e17fa8b5b8b41c1
7	75	8	6	move	0	0	none	a5421b2483f4561d169ba89626bd1ab917f5642e6225be9da8128f9afcf88a64	a5421b2483f4561d169ba89626bd1ab917f5642e6225be9da8128f9afcf88a64	1a46be71fa9d29b2482cfc42e7543bb614435213f2fd8ed032c4517f34bf75f2	1a46be71fa9d29b2482cfc42e7543bb614435213f2fd8ed032c4517f34bf75f2
7	76	8	7	move	0	0	none	119b5f0974cf37b7da4a65d18b9af919a3c7554edccfebe6e7110d6ec6a47407	119b5f0974cf37b7da4a65d18b9af919a3c7554edccfebe6e7110d6ec6a47407	c5084d160b2b4e86a0a4d3a3ad86739259f9b4036a5b5ae2b0c7bcf382080f84	c5084d160b2b4e86a0a4d3a3ad86739259f9b4036a5b5ae2b0c7bcf382080f84
7	77	8	8	move	0	0	none	2aa3485a66cc4e974ff548be1f9ed2f839528fd60144a61af154c9d0d4283d4e	2aa3485a66cc4e974ff548be1f9ed2f839528fd60144a61af154c9d0d4283d4e	7436d5d7a8ad3d84a947a980291441194e9730df4c11c70ff409829f7511647d	7436d5d7a8ad3d84a947a980291441194e9730df4c11c70ff409829f7511647d
7	78	8	9	move	0	0	none	82a53ca54a8d7ed9126237db396851b5fd6934703b80310aa3964cf03f9a628a	82a53ca54a8d7ed9126237db396851b5fd6934703b80310aa3964cf03f9a628a	6ec46c0f96e7f1816438081d900488736826525279ee149f9fe738b2ea9639fa	6ec46c0f96e7f1816438081d900488736826525279ee149f9fe738b2ea9639fa
7	79	8	10	move	0	0	none	ac4f4809346adf77a4e92d9e46fe16650c1ef84efc1a99fe55fb63c39bc8975a	ac4f4809346adf77a4e92d9e46fe16650c1ef84efc1a99fe55fb63c39bc8975a	76687515c3be5b8824219055dab20266dee7c3561cf76a00210bb52069bac770	76687515c3be5b8824219055dab20266dee7c3561cf76a00210bb52069bac770
7	80	8	11	move	0	0	none	2dfcb645b6b427b6db9f7fe28c1a9b8f10d54bad0ded08c8b2aa9a1f3baa7baf	2dfcb645b6b427b6db9f7fe28c1a9b8f10d54bad0ded08c8b2aa9a1f3baa7baf	c9e1b0f0c14f4caf5035f29ab08d428bac86d821dc17b058695d9484073e20ed	c9e1b0f0c14f4caf5035f29ab08d428bac86d821dc17b058695d9484073e20ed
7	81	8	12	move	0	0	none	11521bfa4e15c338d22a187ae8e032dc94b7468af67601f06c2088780b7169ed	11521bfa4e15c338d22a187ae8e032dc94b7468af67601f06c2088780b7169ed	dfd766f38664fc5e749bfd36b919ce71993575279a4d43c8b2f51ca1b2a41535	dfd766f38664fc5e749bfd36b919ce71993575279a4d43c8b2f51ca1b2a41535
7	82	8	13	move	0	0	none	190e2b27f48409fe515e686f951da884ff19952eb993ec812311cc51f48f68ae	190e2b27f48409fe515e686f951da884ff19952eb993ec812311cc51f48f68ae	9020e44395244fb9620a5a8a3634f24ce71c2c0d2bc21f688d6dfd9f79bcfc32	9020e44395244fb9620a5a8a3634f24ce71c2c0d2bc21f688d6dfd9f79bcfc32
7	83	8	14	move	0	0	none	67d82b45182009873519c8238a4a28fe96d223c826b2095ef681fe81a01ce7fb	67d82b45182009873519c8238a4a28fe96d223c826b2095ef681fe81a01ce7fb	4721ad983cacf00ab192c04c55e2e78141675e96a0b77bedb2e16045e789af37	4721ad983cacf00ab192c04c55e2e78141675e96a0b77bedb2e16045e789af37
7	84	8	15	move	0	0	none	c89f0768fd8d64358980d49adcaecb9702b9ba6561bb2faf7202d7caecb9bca8	c89f0768fd8d64358980d49adcaecb9702b9ba6561bb2faf7202d7caecb9bca8	16df5b640c1b6fdfbdf8be7f81b4c100834311f10ef06c3217fecf34ebc95cb1	16df5b640c1b6fdfbdf8be7f81b4c100834311f10ef06c3217fecf34ebc95cb1
7	85	8	16	move	0	0	none	e521707e28f503e76f27d393a4599bd0144134afcc93cc972983310af25da9d2	e521707e28f503e76f27d393a4599bd0144134afcc93cc972983310af25da9d2	e4432dd75bd9fca47ef863c53c09c9a56ade4112b51472c3469ed0c2a6899ff8	e4432dd75bd9fca47ef863c53c09c9a56ade4112b51472c3469ed0c2a6899ff8
7	86	8	17	move	0	0	none	90167d90c2f917e3145d51c293498eef35d62cee400aa517ff54912e36dd2737	90167d90c2f917e3145d51c293498eef35d62cee400aa517ff54912e36dd2737	8a1773f9243702c2f1d4cd85848c41bbb5ba75005e3b60313e830e8ed633afc9	8a1773f9243702c2f1d4cd85848c41bbb5ba75005e3b60313e830e8ed633afc9
7	87	8	18	move	0	0	none	9bf9beb1905cb029f6d5e52673e270099473ec273bc005f66071fea8b347b618	9bf9beb1905cb029f6d5e52673e270099473ec273bc005f66071fea8b347b618	b652452fb76b3a4fd488f7b1274eb29705b6d761ffc57f873c25ddfa89b9c394	b652452fb76b3a4fd488f7b1274eb29705b6d761ffc57f873c25ddfa89b9c394
7	88	8	19	move	0	0	none	5f6c4719eec26cbf27c1d46ea2b86fa158eec95bfed4afe5f419d5be042704d4	5f6c4719eec26cbf27c1d46ea2b86fa158eec95bfed4afe5f419d5be042704d4	0aa4c58a30622cf17f23d25bb439d79df676bc5de7c4c54105ec9f14f097f8ac	0aa4c58a30622cf17f23d25bb439d79df676bc5de7c4c54105ec9f14f097f8ac
7	89	8	20	move	0	0	none	245425966efb671af8f2640e76e6a6446e72c0c0f859c09db7ac5eb8561a2d02	245425966efb671af8f2640e76e6a6446e72c0c0f859c09db7ac5eb8561a2d02	da4a03078534037a2ae9af2f584d1e29f30a43c8d5263b6327a7428a62942d54	da4a03078534037a2ae9af2f584d1e29f30a43c8d5263b6327a7428a62942d54
7	90	8	21	move	0	0	none	8f2273fce7bd7fc379636d5a0ed1d45137dde6ac4d21a9e67189ed69164678f7	8f2273fce7bd7fc379636d5a0ed1d45137dde6ac4d21a9e67189ed69164678f7	e6234c63e9ffdaa7f7870d5ce76af67bae65e163646c24168253010f8bbd767e	e6234c63e9ffdaa7f7870d5ce76af67bae65e163646c24168253010f8bbd767e
7	91	8	22	move	0	0	none	bad0470572ef6ce9e7e5c8fdd4c0802225fda5e0529af74c9b673ecd6bcd4f8a	bad0470572ef6ce9e7e5c8fdd4c0802225fda5e0529af74c9b673ecd6bcd4f8a	2eafdf7a8331a1e209a4debb407b943d7f5608896db8a350fb2b29e7aec9f7f9	2eafdf7a8331a1e209a4debb407b943d7f5608896db8a350fb2b29e7aec9f7f9
7	92	8	23	move	0	0	none	b54dc54b0fbe2940304ed967cd4fc68faf24b32a0c849029254bfa55d2c3849d	b54dc54b0fbe2940304ed967cd4fc68faf24b32a0c849029254bfa55d2c3849d	cd5a3cd30ea24270a3fb0db4841f3641a4bd45301671a7b9ab013e3ec4531667	cd5a3cd30ea24270a3fb0db4841f3641a4bd45301671a7b9ab013e3ec4531667
7	93	8	24	move	0	0	none	5ab72f46a4328ed375c1f563a9066a5b9631d49fd4253b66c8480f4395bb3ac1	5ab72f46a4328ed375c1f563a9066a5b9631d49fd4253b66c8480f4395bb3ac1	643663ee13ea57597f0e7afe9bbb343e473c659059d42f7c4d33fd35ccfcc45a	643663ee13ea57597f0e7afe9bbb343e473c659059d42f7c4d33fd35ccfcc45a
7	94	8	25	move	0	0	none	7d2f5877d6df53b92c9f044f1bee13b4d1a810b7357cb92153de862919d8747b	7d2f5877d6df53b92c9f044f1bee13b4d1a810b7357cb92153de862919d8747b	2101cc4dca8e5018cee15b7305b1972f0e31f50629ca388d979efcef69841e8b	2101cc4dca8e5018cee15b7305b1972f0e31f50629ca388d979efcef69841e8b
7	95	8	26	move	0	0	none	4c4de65e5561d6017efe58a06f3c00efcfaa497131fc01067cd43ee189a2ff7a	4c4de65e5561d6017efe58a06f3c00efcfaa497131fc01067cd43ee189a2ff7a	24663d2d116df340758c286defc1818a09585aa60aa187a3929194d6bfa4245e	24663d2d116df340758c286defc1818a09585aa60aa187a3929194d6bfa4245e
7	96	8	27	move	0	0	none	50b8a92de8920beba82ef42746c97db249b5ff152dc54688ec6fb43932f70867	50b8a92de8920beba82ef42746c97db249b5ff152dc54688ec6fb43932f70867	96c283ba1cd713a9db8d76b5b18e3cb3068ab6f4249f72e085e5ef5ef7a9db72	96c283ba1cd713a9db8d76b5b18e3cb3068ab6f4249f72e085e5ef5ef7a9db72
7	97	8	28	move	0	0	none	9839362057961adf84e5aadb509198f3aab53c1b854c86152e73ce386bcdef0a	9839362057961adf84e5aadb509198f3aab53c1b854c86152e73ce386bcdef0a	346311c55c5c9571ad2093ed6f33007326b2828b5f59e7f191a4f2e00c5c8764	346311c55c5c9571ad2093ed6f33007326b2828b5f59e7f191a4f2e00c5c8764
