coord	sha256	changed
19.68	a3b5ba183515812ca126d8275a8030dd0f808372e83674c75b7990bcf47aa743	0
19.69	1105cd1e2a10ff5b05e39be78960b841f254a1505b1f8666ffb95000d4160b0c	0
19.70	1b355a771f7214c6ed79dc604f5c1900deceb6256315b0e4f26d22f532cc1078	0
19.71	cf5e5131a9c0bb3cc31fa8032bb0d70ac0811043776c145415f439cdd0fbad42	1
19.72	83e18853a34b047c1073df494354948f2ecf997df49aa5e3a565540033635f09	0
19.73	4ae17ba86b4447bdd51e5ad97297dc41d5ca0f700838bde4d993ed59de3c0bda	0
19.74	31a48af7b75446de00978b013cd7ad7e3d8d5dd7de68228ea991e82558ae2ddd	1
19.75	9f3d91a18fc0e7d651cf82cab58c35262160f4f226bd75c3034c927bed4ff744	0
19.76	2e7f6834c961c2c67152a69317594dc3a6e8f7d9825af36dc9555c512accb432	1
19.77	9eab7446978c6f1b7d491aa7b13088b266f4f983f84f3728373c9acb8d54ba68	0
19.78	03dc133b136c9ba1a61fd8d5f67373323f7fb54d442214206b056717abf6b436	0
19.79	1c85628bfc7d04c5cad0be5da49d6ac4ba79e0cab0babe8f95c226e225053579	0
19.80	bafff436750f5e925aa8aa7735a12a95d5987d19abf22bd81ae2b60fdf6a9620	0
19.81	1a38fb1bb1c5373cdb560724f6fecd721159f4b9ee7cffca1ca7acaeabdbc7ae	0
19.82	217038008e0205c38bd75911ed58b04dadce0cdba9a0ad33c0359c69139a4dee	1
19.83	0b7b6316d3bad45395499d6d52d1e0f3449ad96deb14a96dfdbc7c7d94d5ce3a	1
19.84	0dda7f06575fe0a7320f5ecba9b78429185dc4dd001c564b23bcf2d75c91ce62	1
19.85	b34a15ee48dfdcbdfba282d655146bb093b77f6be8f50d299d4cb1c837e4c3e1	1
19.86	4c7c0b48c93f061f3b7416947bc468e8a667d7db24e5dd9a0bc0206bdad4a48a	1
19.87	22ac8b9b362c0155459c08cc1eb4c3bad3c03a14b90246b6f97029dbb237f625	1
19.88	48808724a65671cd7b93d01cd50e7e275cc4b0fae288e9e880c45ac251bf1e40	0
19.89	327fd26deee6af270982a0390335b885287b6b739fbae5c1dfe9d50c7defc49f	0
19.90	40c1da6aa3086fc75dd3a071073a51da0b057216594454d801a989f07ca9a891	0
19.91	3b85066e88df35b942454b3d757b5e25dbb67f5b4f9d226b1048b17acc6d4f4a	0
19.92	32b800ea6b8ce2b9d123864992f3ef7106e04497b75025c5b825ff2bbd219b61	0
19.93	830bab086f42e3b44b5cfc83c6063582c3aab16a23d6f66d77f1a8af419f6df0	0
19.94	64856bf130f144ac87dcfcaac013d26f3252f5d25a9933321fac8dc8c0ac194d	1
19.95	dd2ff75c2e4765c11236250956c7a4438d25d575a5a8f7914e3505aa147ed5f7	0
19.96	45695c2e9609a9c5285886175a4f3399ec9bd07b0630bd9ec6e3d2a15016f7bf	0
19.97	ff9f38fdc237faa57092a2be63dc2bf4a8a3d413343991b27506d868f429f58c	0
19.98	dda251fc40adf31417588687dee6beb371351103a7af7b3a4adafee2b9b20924	0
19.99	d26f304a8bbe02822472056986e0307cc9b40c09c6c47c40593401821f4d23ac	0
19.100	5a4f0590d850ec63f7d0c00a4c36249f8a4a59a864469b7c46a839ce5a5c865c	1
19.101	32adab61f6e13d946b814d572ae25a003dd5488459b0d696cb5b78ca66370a07	0
19.102	b2a4e0fa8d95fba01cd8348a230143efa05d225849e35bce08c909c395944916	0
19.103	9e1ed3889a6f29a5de882f6ab83717c3c5e0d964ab92295af04ac4a039583f80	1
19.104	af3c0df95bb51c619e8b7f572173350b93a16350bf7f7b862256e0da45081940	0
19.105	523d2f4dfbea4d6ff43a87cb2d1da28abe8ea3f410855b43b4ab2ddb470654ff	1
19.106	35f214e27e4ccca4159ced4025f0eea9f3eb2cf475b83bb2702f4e80229b906b	1
19.107	6b7c7811ce4d5f19d7ea6c6fc1a91731bc3511c7b32e32aa51436c9cbd119a08	0
19.108	51becf073a1fd9f65c94cb8ebbdee13c19f695ef5beabee3ef95f30001ce438e	0
19.109	1200c5f43eaefcc830bfa921e25668ed555dac804456ac20d296b1e2ad53e689	1
19.110	5b051587b8759dc304751d8ac071a94f449a13331c83a66e3ed49327ef11b470	0
19.111	5e199e10f172ffc1841d4b094b609545611ecf4f978795a0a55ccd728b37dd18	0
19.112	455ff1f2a53293ce7487c45d19e4797b3b4bcc263c339c1041222f5f9036f9af	0
19.113	0aade4e93a04fc81b799c7cc451868ec82a0677f4b5b83b280ee8d1733bc09d2	0
19.114	f4deb8fb73177c1add141a6c0dfad16a38cd0adc2a12dfe98b51c2c66a7587e3	0
19.115	3befcbfc44044cd05dba2071c0142c87546e6447d85954bddb7902f0dfa73255	0
19.116	31461380a9e3c47fc8b607d5f9c6835f307e5fa035ecde9a87ee71246cbfdb2d	1
19.117	5e1399ba9d02706cb4a1a6e5dc79ac1de194bb7f5ccbd6713f8d4f04b249316b	0
19.118	94eab8206798c36a036689a550827c080eb6347fd25dcb13d37ed3c33ab99c68	1
19.119	b48bad06ba8187d2c357b9e090cfa64c2cbd3159fa821aaeba804a1c6bb90403	0
19.120	723db589d32c707fe5b03331f6c74b51a614ddf6339039011ec2668b3ab5d584	1
19.121	b0206ce41dd842475d47b5a1494e6407767db3a2a5859891e37da3d82726e293	1
19.122	46cf58d74d20f4afe029e36da45a37f513b04ce321e9ede9f2f31645d55b521f	0
19.123	3f8653039dac721cdb63030f32dd28d71ae07da8fb383b8cf79c9ec1ebe4ba90	0
19.124	7dcbbd071b22e841f1703e75f0ebfc4cbe54fa713590bf7eb5cffa923e2804f2	0
19.125	260c6020716b9507633433c0534b1054be670253c6d035b437d0dac588805ecf	1
19.126	7b0f0fc7f14872c507cfcd1ff500a36186c02fe0ed46d5b2a654106584b63f05	0
19.127	ec0bca82e4487fae3bc439e49b34322d90fd5483e4e6cce126ba472ab8c37bd0	0
19.128	5bcabdc1beeaf2244a00d0fe8a0cad1c8952a280e2cf5b012ecf87edfe4e15f2	0
19.129	eca51543e594c094785946e1ee34a9573f52b6cce8518a0963ae174c7b98964d	0
19.130	af410f5432d3c7a0d69f4dbd5e17bb3cdb00a53cd3d0a39fc36ea1950a499cfd	0
19.131	c89df3b89bbf86aa91cfd82295f9bf76ced7eb16a24860c695e3b607fbe8127d	0
19.132	72cd487d2e33b49b5b7f6efead089269ec7920d31a8098e8cbc27c3b92dc0c01	0
19.133	55ddc6b4c288e539446bb4a045772001cec30193bbceb99448dee1572d73decf	0
19.134	fe5cb09549b3453f651676527d5ed33f7ef7434a62d580e4b4fc5d644c3c2770	0
19.135	76949f451b8a6ace9fe333155b660791f796bced0adb6bfcca6fafef5c9b72eb	0
19.136	52f766c2a6c2a8136706ad1653d4745c6b166e23fa5462099a75f553ec96e275	0
19.137	0a41f64927fc894b91332656d5a21332762d5ca9c426e093f1244913bf980e42	1
19.138	d37e770358d42c2cb16316a13a7abe20b97a896a8d9d38ddc6151ec25c96edbf	1
19.139	05ecc58c2f862b20e07973f254c9e742d74462a18842bbedc626d8c079959006	1
19.140	45804f08ca796fb41b4877bd13450f718174bd4457fc83d517bb84b594f63108	0
19.141	c29782cb74f5e9fde3d412a2fc9b8894cdf3b402369ae182f2865132d8114012	1
19.142	be101df5bdb3f944320eddc32d1d10f74369ef9d0ed52f9872fc4289200a9949	0
19.143	de16f56f11aea75b7c3cce538058b77865d5dd0550ff374816cfa4de3a7aed2f	0
19.144	527a29a79d006e73371dd2f033d1220118159ae0fe1837fc8151b133e6655954	0
19.145	f9e449227735412b5afefd9503d385c3448389c9a0cc1fa6e84a5b546e314c84	0
19.146	eecf8bdb721b8b3d211f69e2a1d7a91e2d0f7c9f57b4539a74df6cbc94d2afd5	0
19.147	032cc0d48aed6dd29504d4c6d65be07851a7bdaaeadcf755889430f8cf7e18ed	0
19.148	abce37ecd9e07661905b596d546dfdaf17d54a2231ce0992bbd59b61fd3c935f	0
19.149	3e530f5783c8f11c441fd54804580e72e64bf92a48d1c6310d2c7e1eb1d9e94d	1
19.150	6674d12fd778276ef83f0f1618755f45d298725287230922b81bd488fa3cb17d	0
19.151	9c58fe55faf93ac78b59369b548caf154af85043e6987d0c6b25437d33278f7c	0
19.152	a00c34590570eb76b3e5853823d45df5a89fbc9074e939c6b44aa7ae3dac8902	1
19.153	89e36973fa1cc551521977b95c9c21b348fe8dee16a33be074b7d8890c9c0075	0
19.154	4308de388947549ab31d16acfcb5c69c370e1bad590b00cf3fcbea04d153a67e	1
19.155	2af32fb208568451344bc7ca8ef4051e1a4fe466ccfc335b88ab1f56202d24e0	0
19.156	4ca4f3678fb10cd12bfd49c4fb7a8e1e82be607c1833c23dae49bbf157dc414d	1
19.157	e85f8561de2b1e203f3d4935bd8cf6b3fa9deec62f3b81171547729a9c340a54	0
19.158	8baca172c31b9c716a4df5f8ed866f89ddada1be980b4a6c097dc52c4e1be78e	1
19.159	7326fc5b06e656da959d35fbf382c74a29c4b33ae9eb66195b22ce9129c4af13	1
19.160	4e823bea914a9fccdfe2f440822156624d1893516753d9b73aa581369cfb10f1	0
19.161	07827a8d4ab6fe758c73619bfee1d97188208a0d48d06fed0689b74b194dcb1b	0
19.162	cbfb9c90f2f029df9cddd87d1e65cbd738c95ac4c75338daa0f8e9453e9f6d0e	0
19.163	4ed50c6f409684d66625e01997e4e1fd777c6752a998c5dd9afaa9c51b0c5f4e	0
19.164	0fe9743c652ed166692c4a1dfd4679507ce7e6345d560dc06bc9096d5dc23028	0
20.0	5ab0b15dd121831c9453c120ebcc63a44c329609acac6dc1658b2367c8eb9a57	0
20.1	8d3c93fdbd0caa8aa9843824c07ff1c5ab8bb42e2af1f2e370fbe9554eeed59e	1
20.2	313a93c2f23223b1b365234e7ed0304d7a570ee36cfb1195aad6f056a973e1f0	0
20.3	8f3cda6afba3de9eb335a55060eb8c036f066de0bc6dab4b3d60aa2b6c25c99d	0
20.4	365e162dbaf9912dba064676e5c7b4c590540860392d0e39db0b21c29359f471	0
20.5	cf9cfe94a8594d12816a78f8bdbbb441c9e8f7cca5d84e08e94808cb93aee7a2	0
20.6	1901c04ebc32cae3e9c60696a34c8a1e998f980bdfe70444ceabd89f30e6e5b0	1
20.7	b39e9c05f8ab4f60ec915acf82b068bca57e7d8afdb52e56d5147a37e83c2641	1
20.8	5ff57b1ceac89946f4fb1bbb0af85047f74ac9c7bdb7994bfe033f20a808b0b8	0
20.9	22941c4ca524dc143211bb6a4e8de32a59f3b1c33ac19540412017b5be26ddf7	0
20.10	9b646c1a5f07a50610c88ad62704a351f37eb592a3a5c5e30b339a9369355bce	0
20.11	f2504036c9c6183e211de840cc16e48173fe8ad4d32f69a15a310738c5267b89	1
20.12	a72a2df40d7d4b7e5312547f00032c5d4a3184aa6c26770e8fc6f0aeb3856b26	1
20.13	e0e29dc3a2415a1306634dafea1e359c546da28a90071e12291b8209fb4363da	1
20.14	d606db5553a45d642d6a51df41283d0b49ad32e2a865ff36c7881be96965ad30	0
20.15	434126e25b666d3a2cd0897e285f6f2f8b3371f32a532e6a0d544752171b6d4b	0
20.16	5ea587bcb1f397ae4738c81503b7d3dfeb910c1efb4a80e2b5fcb373e8aec5f9	0
20.17	723d6ff6f7930ee9224b4a9e7c128d88b5f5e45d88d707c286e2dbe91d769cd9	0
20.18	2db9a1c332ad1ae59f21af58523cbe34c3c75440bbf27da852c5f52ff867e72d	0
20.19	3ab8b1f504f30faa984ba77f4391fcde8fa5ea491fb844448caf5d60c6e77ead	0
20.20	aeaa91c966860a5a662415bc6f65c87c39145f6acb8cd920dc47feb0b123a141	0
20.21	51ae1a5dbee8829d76ae6847ad72dac2d8f1ed57c184256635cd3115e0fe71ab	1
20.22	f2005ddf161e7f63297dbb04becedb9064618fc6c3f4e335d065d6f53d397a72	0
20.23	0de0b1092f1c76ba045e2158f5d7190fe948b5269948d2f8b3436da6a6bb7565	0
20.24	7ea0baa40380f6137f821a503222919a52baa0a8f817307b12d2dc0302d491c5	0
20.25	b9fa4bfa347d616bb86fd05358e52b8d76bf1fa7f837b338692f8271b0ab520f	1
20.26	b05012a4f456aeecbe5f4ffb261d421b1c214c88dd68fe861e15872b0fca5ae2	1
20.27	6bd89d4524c848dd0752e5ba7d7c6720a9595c26d86874b153cdaa7034d42c6e	0
20.28	c9519e59e0797e93b50e2cb68b802664f1ad27a896b675a6c3fb6c561a7d7d5a	0
20.29	091769ac66a55680e3c72f18dd2769471e1535daac37967094827ed3b43f75c5	0
20.30	3ca79ddb01569a9a333653eeed8772c91f4728712a559f37ed730b298a567ff6	0
20.31	956305ffa823be46777731c1643bd85f8e96e4645a7f0c41da9583f4e95feb29	0
20.32	5775a36f490d1ded20ca2aa6fda2913a65fae27b742cc695cf59bb39c770907c	0
20.33	a66fcf8d3436fd7d995915227a0902684b1dca6899d722f1e5c8e251b9c52cea	0
20.34	f5ec4edff9e9a6ad2fab0170e3fb8f7effb40454e1f98a6554bb6db56566527e	0
20.35	904d4ad8d9f621bce3b53820693f097bccffb8a725052b4c98934d43d4e09ef6	0
20.36	aecf83f0d21fa0f5c63417a3a2fb252bfa45840b4287988dac36e52b21869a1c	0
20.37	6ab2c556a42c81e4580021688aee94cbc7560a0285d80eda8fa44b32ab3cb29a	0
20.38	13b77ef8d493816f0e0b3913a520ab065d02ff2ec6f5b71606ff42432f96725b	0
20.39	b6e020cb1c80f76bafa0351bf808f2788e1e4d37b08b29ec5c84c8854dc031fd	1
20.40	388df070825a8dbe2beffda9aa223503425d6b6802ed50322a99e5b7181f0d14	0
20.41	aedc62e9881d45ea9600cffcc8a63ed998c5b9fe7eb908e425b51cea9cbfc2c0	1
20.42	f1b95019a3eee25cfbdf2e314b7c84bd801baa1f86f38e6f6e51743725ca9767	0
20.43	ebf8b3c05ba7549bd1aae1adf431107d705bf5c2dc30f30ae460a67606cfc320	0
20.44	ac007ba5d6403ea0f4d741e3f91c73e14aa70293c0231c2261b30dfea334a2f8	0
20.45	1de733922e66e58367b750cbf776675eebf8270a1a98bd05a509d3ec81eed32e	0
20.46	fcd756697a35b7315b3e368e17972ddc54de2867d991425b162d88926eeeb5c3	0
20.47	2ece34953ec8bb18094010dcd476b6f509809c93b6e4b65a7f2edb0c7faa7816	0
20.48	67f7b164d0ef6f191afbe77b93c2768adc0288dcdc9a5aa86d30d35063b3f7d5	1
20.49	091e22dc5951bb7a7e5fc53641855750a6a36d8dc173a7d7569d9c17be7fd5b9	0
20.50	f776587f4e63c6530c5491e94292c366ea27201e30c4975d63d91d3395b0de52	0
20.51	61e1fea08f31347b468e03d15d42dd9fd3342d037ab2dd83347bf8bfd474b456	0
20.52	ea9e82157342e9650db2dbbbe50bca72520dc47980134cfb58c0097c2b34b547	0
20.53	f80d92ce442492a3c2a493e6d8f2c995a4e8de8b16952db6fd0e049a352433c2	0
20.54	4e12aa5ac6093ca95c549f999e9e64649a27b5635841ca674c654dcbf9347c67	0
20.55	ed8e27f1bb63821996772c6dc26747cdc6526acd6e76a2b47118e3f7b3b4e38c	1
20.56	5b9175d6a0d8c7ab5dcfbe89d0ce67cf3fbc1b5365e49eb84efd5d821b3fe946	1
20.57	63d594ce2a016d014e028563731e2c93996f1194d27dd5c4f6b9bc944a1ed16c	1
20.58	1a6386fee11a2d95a9703363010ebbe48be1022e08a7214a60a5d306747fa870	1
20.59	8a2aaefca5cb18a906f54cc50eea1e5d3ec4a2f35a077a7cfda4bbd29e271faa	0
20.60	07a7c6585d473d84d30618c5c235a79b420e77ea9c674f8a5c178c7aeefed7b8	1
20.61	41b101cae65292c258bd09093b245b227931debd0009cc07a0b52409db41680b	1
20.62	051b356db4b0c67b47c8a3407dd96c3d9ca834c849b5084e04eb06cc61b1861a	0
20.63	75f12375b63fe06acaabcf34ac53a46ad07bc8c2d97c681471d5e2cd43d54088	0
20.64	c5bab992f397c9640cb4c77cc7f2dc98546d2b0a29dffb6caa74f2dfa56fec2c	0
20.65	a548535649c140c395b356d6256670baa1dafe97a48a648c877deff1ca70b996	0
20.66	552a501809f9d3f0d44f0af2add2ad56d219f3f128a1223d89fa427e6cab5c43	0
20.67	de4123cb37369776a557aa031f11b7c4f9255cc377a59ca68abaafd239aa36ae	0
20.68	65a601b6d1b0ffb6b03d8f7b5196b40a7db5465e41348fb9fa61e139c1589b30	1
21.0	d393ee3d8839ec760a83797077197388dd1e48639d4b2c0a5acfe637f768405f	0
21.1	81fdd51fa68b4fa56619e643bef1becd145bd5aec86e7081a7d4f4639329f995	0
21.2	41cc33de8109ac56e876ca1fdace05d0892805201b6c0f463f4247152eeeaca1	0
21.3	53319caca63ce5a74703a4424203ca103f57717a30464ac62e8c5b6dfcb26dc7	0
21.4	7e76a235899e1d3c135669b6ea6e2d62fafee8dc00db03db3ba1200c7427646c	1
21.5	18638ce314512278e326c2625f52d57ffde417d210d66a58ab7580640a8d1892	0
21.6	fb308b1c5addf2a16228c44258035ec10a5aff590488178497c1a063c2ce1a85	0
21.7	29647c293215fab4efeceaa00c373de301a8996f0794c772a8d03fe109b5cf31	0
21.8	4caa82bb84775162ddbe5dfa6b2f80d63e052148473c2fcfac497b7a69e0d759	0
21.9	3eeb17e16fdd81cc6652edc6fafe46855b751deb1a507ca4d07273cc55642d62	0
21.10	18e2fc940effe444331b14a3349de3dd6ceaf718d4ebffc5b213210b7f960d26	1
21.11	9c06d0f3163b139a2eb21ab71904957bcd54d4c6bd18fd2c81c7102120b32fb9	1
21.12	b12fb5800fe863c4687099d20bf3d8d438e42edbfe36716f5f8cfa595ae48bb4	0
21.13	ba01edeeea1a4cba461ee7028b4dc31e9691341608ca0f4d2a2ca58a60d08ae0	1
21.14	b2f37a2651858d87468af32200fbd8da91cc84753af59cfdf82d1ea0efe85957	0
21.15	0b1d2ce72c40c82bf879a74ffc8a8ebd090b1775af1923c78f157c1a127114be	1
21.16	eb02869f3cb729b7f4430e67369f5dcb8e14ce62f620db928820dcb0c66682f2	1
21.17	a9e05aa9be9e4c480af18a273e3be21d12c3259a6c402d4a30d6616499ad3ed3	1
21.18	05015fd81408e4ee117464c0b0c95ece1c171db53f63490a8b30f4c10b908a2e	0
21.19	c55bf0b03a43e9754fc897087f5718b82258280bab8b58fe427dbf7c14393228	0
21.20	76b70dc91cac51c27cccbd5d2ae445870ce213f33444b8c59a58bb8e70a4776b	1
21.21	cb1adb295f86ceb1058dd8c263b9da08d8884fdf5b711346792cd2df137de87c	0
21.22	2e7abf9a92a43e654c9933e297f9931c1729366eeb521d19658d250d53f3729c	0
21.23	e666a36298972b87ca4f620de372c0438fb4df178088039529368c4260b3bd2b	1
21.24	f7b40009b4fb5f96e2fe9fc5f7f0c52cfba8bb6d2489016bd797c76a898a9434	0
21.25	a78c86aae642c46c6e0e1b5165060d25f8f754b5e2593d217ea63a3c0fca040a	0
21.26	a3105de6618ef0c4d41ec2e9e7f6507875c0485920416dd7d77ba2ae90570bef	0
21.27	f90e550917117abcc2d7e987977dcbb62cafb6921c429624b2fa4fe61b0b85a6	1
21.28	fe59b502ffdfa4dff92ca7f7e810085b6b0a0d095d39cc9d3f8e8f608e16705d	1
21.29	9b24cd54967247411f72325b23ddf2bdee94e43dc0790bedbe5d2f7420c2131b	0
21.30	b2a746c39e03ee5c89f0ceb0ddbe949c0c110a02444f736bb983691ca1a4effa	0
21.31	4179c8354daf4e633c8e1b44f4437a25125ad8e0e6017f996cbe9580eb92303b	1
21.32	dcae80054bcb1604082b9425b38aa54106faa3a3509683df1ed117d350f5e698	1
21.33	14a0e6cc5eee52daa68f95844775397bfab3d8319a8887e7bfd81fcda3686106	1
21.34	1d84c218cceca551525c73117e0ef62f9faf292f2ef7a6dc22e65684cf0e383f	0
21.35	0430a53f5c714c2ca43fc66f21a592c666dc183158297b4c92aa342e412b3adf	1
21.36	7bcfe931adbedd525e963f1660b75b2705052fd588abbac6f191d41ce38530f3	0
21.37	f7ba4a5ca06197da8db7c42f617564e35c54aeb348497da18363ceae6d730a9a	1
21.38	46cd9cfe127d4e6f380cdbdf0fa515c89636e7547d9be400c8ec51b95d384cb6	0
21.39	5d2c990a82aa84cd7f56e183980fb1a3e8fe7701656f45bcfaff04a320acd912	1
21.40	1c27956242f9c2e900b63cf95e222d2c4cd2a264656c8613c45fbf54bbb9542b	0
21.41	8eeeaf15b81c1e1739fe4a43134bcaee5f62d8f0bd09bb1199a30085f34daf88	1
21.42	202998f99747f948408a78427c7322b7d270f3514b0f1b417df43dfd3668fbd8	0
21.43	369e4451519c4ebc2021f89484656dbaadacd5547a40d9756ab3908eba9e6352	1
21.44	6623775330ab1e9d1819486c698d1333e6598e954ae79af6f8423702210fe521	0
21.45	92f520f3b05e4fa779342030ded765b34cf31babb567615b693f3a593ffb1735	0
21.46	0d4f72c3fbb5f067bbcce8e998fb219c7e06bafdd4b9c479f6e8dccb94c029d8	0
21.47	dcd442d9a999200fb9b85fe506d99a2f9ac6f75f8989cfba2f44399d414e7a5d	0
21.48	33694f6701c9902d83f68bb637c2ec8d47ff73a9453dc669af19befb3af758a2	0
21.49	0d76f5ce17ea1f9d10af00ac0ba55b47239a55a3ebcf2279f144a96685d48232	1
21.50	488fb411bf1f49c61e09d0eb4fde90e7f5344cac1cd017979371577a49f9aa8e	0
21.51	fa946c3c9570f38788967807a04b2514dd20bd18cce1df694f1cac71ccbaab2d	0
21.52	92a45dd1e6eb76dcdd7374d0c25c6f27f7d2ee3cd3ca1dbf88646db98e3abced	0
21.53	2d241ce6e2c15d06179313a981a1bb2c1fe28ce087f7890ead35c8bd695e2010	0
21.54	3acc9b050ff73a21356e3639458ee89262747b4d796f83cee094f148ae9a0020	0
21.55	9a6c2e600469192cd628a4dd1a74f4c412f44dddc101e3718d073a618f4b6936	0
21.56	c2843aa67968c08ae7ad2607d783e9b411554e32f30926b9309b313c35c0051f	0
21.57	91aedfaf4f677591bfa1eb1d5acf950e8238281ec31d8589bc766260cf805378	0
21.58	02283d5d2d6dc8267ed14e2969676287e9e5ae16325f384e55194db08ee2e078	0
21.59	806eeda474d668339cb8757b1ffb72cdd1be33d88f8eaad86c6e102b588b30fd	0
21.60	748bd65406dad6b8e882ac011ea339d2e27fb24576380e9b32dd4d5140e6a59f	0
21.61	98f3dc63beb74f70a6b36cb4c963b24aa0452485b810a9a60e0bb00fa689a72c	0
21.62	6d30ef9ff51be2902214493fada443e5e37dc91ddce05ce77cd7c2ed9c48ffbf	0
21.63	a14600b67dfad3ad3bf1dba06e68041f6c3e6e425a132d88f0cbfc42d8ae728a	0
21.64	583531bfa93913b20b7d550ee1a469a07b4751ab565ea9a5a334269d5df8610c	0
21.65	dc543760fd4dae9aa926b3af955b5cebb56d2300e79f3026280b8f6053e73f56	1
21.66	8727ecea2aba8fbd6b31f5c5133d72ae604bf3102e76d12878a865236e4373ac	0
21.67	9e2fe344905802b0fc9147c48b48bea9c0fcb00584b4cc541ed45fc83294581d	0
21.68	c53a41ee3d99a2048bfa1bf2878a529b9ae6238138f890c4fed63c71ec777573	1
21.69	2ae78d0cfee09a01d31cfee259ac885661bcbe87d1ae19a378f1c74cdd4576eb	0
21.70	47f373adb77932cb39c54030d9946086e4fcd9361c5444d18064004dd3e5e2b0	0
21.71	0302e5d6ca0e78d8c97bfed3b9abb559c2b45035dd0308b9dc8b148153f5d3be	0
21.72	a726dc9ade70883011390f411082a4f4f68ad7d8150c2d951bfad25252d8fabe	0
21.73	fcc0500de39b8948bfe1892214d1828e2dc23ae810257bb6aef053489bb7d365	0
21.74	9fff9d861ae3fa8443a8ff4068fff5d234d1ce9af5ed576a76cc67519aef45f7	0
21.75	257cad9812c0aa36ee4dd20571f32231cb787a6039947b0f90212e0ae1f3e7a9	0
21.76	234025d9d50dc6bbc369547cbba306999ca1ac7034c4cf9e0ae00c8aad0ab225	1
21.77	e64566b21981c5080f048c7cbcfbb510632c20cdf3ef0f11a86e83686682878e	0
21.78	9e54cd415b92d8bbc03e5a931728b715ba888b0e46c824c8c4c1eaa2fde05989	0
21.79	ea327341052b03892447f700a1eb910b06ba2ab0691945b9d251c965ad5c6af4	0
21.80	11f7d68fe28f7e04a6373c44e1f55075bd7947305330da2e8ad8a5bef8a97bd0	0
21.81	5416e78643591dd19d1a881bb53c117e8c17f02fe6fe7f5e85766edfbb4db243	0
21.82	9e38a631ccd518e0c0fdf828913faa24aa15eabaf8a3613e17dda75fadaafb40	0
21.83	1b0b13ae1b6a57e18cbbd8aa957e120b05ca1f7d9b2b6579f469236d0abd9fcc	1
21.84	c440ded346bffde43cda117a6319c18a7837e0a90d774246add636bf103804c1	0
21.85	496302b55cb3de7c6857dc6c0a208a332b0eded163a51d0404b6bfd1e92a9dc7	0
21.86	50d52446467267d62645f921e0e655a50cc310142f9f6029fddbc58e2711bab8	0
21.87	1633222ae2ac9a4516469b36f0e486d3b03a341b348981391113ac39b29557da	0
21.88	1b5a0c3646df67530f5a8c4645b6031f64bf1f799fd79b8950c92d6e5263b43a	1
21.89	bf1fbbe939d32c21d86d7cec98f6bbf29f320227bb8c4cabe88ef94059c03315	1
21.90	4d9918aab5b88747258771887dc0597119b881d68e6635d23c825ca5828bd6b9	0
21.91	811d12d758681d1fca27034853b71eee5302165eec5b5044263a8eebbb802b3c	0
21.92	d1f44f3a58b53a1e7295bcaaf36ad57dbaae4681e5aa84e36c290909671d7b9f	0
21.93	a682e725eb2e0764a8d10a75697ce9bf6a3d210b79ee39ba037093faea1bcca6	1
21.94	5e11af23de22a120ce868b2c82d5075367e9c54ec53625a7f11e28995077dcd7	1
21.95	ba249bc8efdb90448795c30ece37b562dbd167cfee91ea610ca134d2f7364a5b	1
21.96	d997135a73e467a97a84c191811e26813090335a0ae952b15f773c285c53a24a	0
21.97	8843533c1384b49c564f0509662c473af0200621d92ae02f55c596f5c1fc3b6b	0
21.98	8b59dbf3e160efdcb121a38b04f2868e638a8b612e30ec4610298bbc8643e2c9	0
21.99	7ed01c2feb322c8cd597150d83eb160e60f71f77688f9454dc8e7f204955ff7a	0
21.100	03c379f0b863c379f9407441ca3e737d7581614e4e6e18144fa9162000cbb0b6	1
21.101	0e9bc02be03e86a16d8f0713da871e684b696966a718cfe38f3c588745419578	1
21.102	6efa80f7fafa8065fc137602afddf0f50da454bb7848242c6d4f4b36cab0e390	0
21.103	0663b6b3719181788f672bfd493cf0abf022f944d706375288d449e3c54038c2	1
21.104	3abf7fe3ca201fff7ecd1063a253a0be79f6f502683c81bb4e9c7d589370855b	0
21.105	bef81eba517f6004413558983b452b57aab099ccb234e7969e631965fa67186f	0
21.106	460ad8f86accb7579da7bb3fab114dfd40f3f803e09bd8d9a2211a359413d1d6	1
21.107	bd8d0eea9ce6bae3cd6438d822e8a64fa9ed6517e0d152c0c97b1608a1bd6321	0
21.108	6dda1f0803521dfa6fbb37c1029eb3ee554cc69e56abff6d4388d3afad7f94db	0
21.109	69053f812aa6e7c0bcd0cf4165eb0f8f231fe381162c21d481b44c0c46b95586	0
21.110	3a5b167222f856238fde5d2b0a1a6e7e135194a68a34d264fca6b8007cd039ce	0
21.111	7e7f408bfaec9bf1343591e0396bbbc1154889ff6e02b4fe09504931f30e43c6	0
21.112	ac90a6ed5afc8546641f131a122a90b6d47b85302d8e609ad4f1bb999247a997	1
21.113	7f8a6779ff0f2b06d42e53f2452cbd85998d1a94f16b601c8824c27ce85d0dc1	0
21.114	b8b9d0ca8926295390dacd884da6ac4f8ca9affffdbce0a2c12fceb77088b071	1
21.115	f3189eed802652c8af877eaaa3903cf5a7c7c72cf1d60b0de802596536c11b9c	0
21.116	60d93d24324448257201704574a51da1a17fafa23c1369948047e7f21ce6f17f	1
21.117	2ace89feabb95a2b76a06c50fe48fcb466ba6f53a2184a31eb474efa13cd00a3	0
21.118	b6621f5fcea573d1b341249d14f7bd92f0f25e6fef05e091942f46125f71ad1a	1
