chapter	paragraph_index	class	review_edited	live_sha256	candidate_sha256
8	21	wording		40babc6167a3741d19dede924e3a3e49a81cb298b720abfcfcdfdbcb8254d6f5	b32b81ad6a102a336d2aa7f2276e171e432803da5216793711c78b3f8a312114
8	22	wording		30aa88978739d91ae08c811d5b0ece8316b6116470aeea27a62fe4ac5ab7d08a	b75ed886b4c346a9be62bd12484fcbda32d4f04b7749db2574212abdbd01d93b
8	23	wording		5f537db4f33dfc461ae2066039f8dfd21e5e2fc66780d844ceb9133e30f8d6f8	906a072e0f0dca7b1ec8853b22072dafb9af1597e23dc48b87c88faabbacb718
8	24	wording		ac18708cde17f166b944a2736f234576a8062c161050f10195ba35fea2afb279	1a6271bb240fc5bfaf3f235f55ed3aae7fcce46643fcb2a6eaf93b18803e3723
8	25	wording		52e7de7fa322d07005f352fdb9463a25d8c2d72265f8f06c44ccb5ec82ec4e8c	5cf681ddae2baec63565bd14c6361c52478b55bc0d489df6248a38baf1db7084
8	26	wording		3f39b99bd90f0c000ccafdcacf55159d9adbbea00a5a04035531c4bb6752e9fb	e3bfd3c26b0659e5644f82156041d3b135bf1da2976d6ed35bb05e641ce1daa0
8	27	wording		ec1fe37dd7b6f6317f0b38bea131c49047b92e8e6699ea5696907d6f8c1ba2ce	b48c8abf638aafee579856cd95132d9fdad6ec9de42818535790b44c23947708
8	28	wording		030c52145199f513019b603fca39f37cd15561b19213497e4b051107831b3bd2	1e1a224765a636756cb47557bf2763c5321390366797232794cfa3777bcee8fb
8	29	wording		0bedc0771c6c34197d13a41483c7f6ca9a218a07a9f7ca3e0c1b369468995532	3cc36ed215bb2a70c04bb42ec546c49f3073485429f2dca053b2b22d423d1323
8	30	wording		ef510b3049a6aa0d1c0b7343fe4fc1c2bca0e79fda97c13e1442de0047660e84	b4277881c93159247cb32f52a24ca5e86d3394ff6709c27df75d4aae9d51d68e
8	31	wording		148643249ec050383f080e2c82b24bfad24c6e4873835b9a95d43c98e6b94a97	75d9d0170b5dd57e59725947554c3f00ec7766e1620ba3644d4489e4b5a58213
8	32	wording		743b667a930e72181326d864af259d180ea1bb503af74b78a0203a437371ccb7	3bddada94562c70d4b02e292dbd3e2d2fc9eb4bbe2a034a2ddcd0c2238a41b90
8	33	wording		966ea5d794b61fab280f4faff6e9a691609bd25cdba030f872e92e8514414e20	12ebf6f2582de20e2dce93627382a913f5853bddd01c011d7960931a7ca60324
8	34	wording		22dd32b0d58e23abf937554f2528e63e9be24c256ef0632459347872a910fc1b	6389a66c207f524baf58a53b45e16e2ae40b25594fb4f69ecad07868e01e71b3
8	35	wording		97909a507380b1fdd58f6654707af7b3977550f3472b35e4773f6f65ae246743	c961e4cdb5c1b341f5509270eae31f1cafad4b38d59e083ddea28fb3dbdd38b1
8	36	wording		3164cd6af52aa6d7c7546a31caeed74c6c1edc945fa7b17387330b825840cb2d	6897fd0a78bc2ca94f6f02a89f687c948d8e21fcd729182272c47d624062bae3
8	37	wording		caadd4b0e3673caa117bb255bb173133a1ad36a7d76b15188ed0ad28a3d3a527	e83a5b559d0efc72cb538a9d23f75b909c20fbaf39975cbc64120bbd8c0ca459
8	38	wording		23be6a82fca938e707c8770f723022a4e9a21974b6a21ed597332db4098dd72b	650644a83c5f8b8a91362aa7b58dfc088789b6cb2874c0b50dc74b50a8787d47
8	39	wording		942d9db42207efb0502937b2238867b1449735320bd7899deda4c052d31eaeea	b91b6c5659b870a0d9b63defaf104c2c9c9010f143bd7005f9af37c1916dff69
8	40	wording		b699a491678c9cbe26f598a385b0335f337fe28facb506d2c5a0bdc7760a2be0	696e9e20c26e23b412b461479f6e6373f154e63111d91d92a8705e606a1b6fb5
8	41	wording		6ff92e6bfdf38c989538fcac95b05dea8d383467d7ccd806c71894cd427b0087	4da42ca12bbff4cd3b3e4cfe0a52f655f448ee301c254304381f93651fe91e8d
8	42	wording		4177131603b4f33c885b31355d54a7a1e4bbc28282d99b22c949309495f4f461	1cbb322b0a503849272e343976d80f5d40ab041dc32bbe3128e91050f89da9a4
8	43	wording		4402c3e802109d14d87a17a03da352fbed0712f964e280e64771186223f39ccb	422f992616abc78036bad9a1b82c4db8a65742ffb59d661d5d13579b83862fd2
8	44	wording		f7fa95c1715871ef4ea99aebed1019201cdcbb22cd06ec74602c949a14a6c911	96e4e70c3d52cb7acbbe2827c063eac8d90e4e1bc6ad33a4e467ac07cf5d0199
8	45	wording		8409d0a9272e67f9516a651b1273bfa268bfb8225cfe589a56e0ed2139730355	46fb54dc55b09e98076949d630a2c142f6eb1307476ff74d629e471d0e9b0a9e
8	46	wording		c04bff161327f2b24abba301a0bfb84ec5e8601f290ae6d457b139c5051a970d	056e53bbffb6a053206ba6ffc0a37a5a7bf253d12c93acb52bd1dd64779277c0
8	47	wording		5fac6a12f790acd1fbdc62250b37df6bf752f9daaf86f0ec23b56056a28aed9c	714d2d940e68a044045dcd45f5cbf1757a19c4bb5f29ebcab181a928530c4c06
8	48	wording		149f815b1625c0b7f1a150db41476104a9415e88c2d90223af787ea7dbaeee98	0486f7c48022feb9972b973106ca440c5ba2e675ed7a3376e99b05dd0968bae3
8	49	wording		e10015e775b8d1285372448c8f4acb46ab9e156eccbaf9d237959b88c5ea8a5c	ab2fd4710d5744983f9d2aae962e67fe2d9f651bc42ad8cda75700a8f6142598
9	title	wording		df49679cf348fb930f20d69951ee8b11766b75f6d52ee8c23dea9f5383543f46	4f3997d8d07d64d634bc8d87f91761a430fe02405a84cf55ecbba8ffea4bfba4
9	0	wording		3f850445bdb809dad00cfdcf4b6fee87815a0b274b73dc467166ea3223e0f7ab	f5144bda1369b271740425c9e4ae57ab4f72ca3ab1a879987605dd25bacac7a9
9	1	wording		b4c04b4eaa06b61607f32082bf5cc740aa3530a2184a54208e0b5be7a6a69cbb	9d0a62a0618b6e7edda14e9c7116fae98126552a82802b8e6a8b927b7b8ab16e
9	2	wording		a1de9ebe490008c19316685c794a4e8ef1b741a9a63db82d6c82ab433e51062b	477368b41ce8d23474c3465020c8a5f3a0e1cb054a2e92b3d9136bb8ad496e6a
9	3	wording		0477b840db9a41a7611220b0fad7ed1b7c5f10a04bdedea9c04fa6da1dbf1a00	abd4a4b6b099768a86db12c885333818f4906271d7d21b3d61f688a9cb1a9518
9	4	wording		3a9a4a3f933c3bfd7a3258b2366704fce0cc4ecd48af0fa2c371f761f9d9267c	b0beafd19229309e5bb8ff6b642a675453a6085f7738bba2e2fa0a9f818d0be5
9	5	wording		fb7874cabb8bb02fb813ad883d6f486a3158703280fab4acdedd6970b002e8b5	6bd9524149f0010beba15b21a37f1ceca00d8d7ca4c2a5533da31a3d70b24a74
9	6	wording		3f0c05e8dc05fd21393eaa24ecb23d9fe58675cdfdb9ab0cd67774c9fcb6d4d2	acd27ca4c9aa8004686428f5be8325f1b9d9dbcce69d3d3f14d546582fe1dcc5
9	7	wording		6dbe6458e6f0334b110cdfc6129df44535651ac3a899ec298839abb8ce0f9c83	57bdb6d5427dc545fc98bb0d2d8521c141e44a8d291a095570b4cd15f7c8f773
9	8	wording		85ab7be033abe1bdf3e12d5d19438e70835c38070c5b518d50f5090e50d8f893	90e13f0e0db5ae0781bb8fc6b28a5f5c40b05fea773485b8e84cdf4bbf9a0c8a
9	9	wording		97de71fc631194e9cefe7918255808d7f038f79ce2b59bb0c16cc8fb3a3a0f2d	c77ab8c4924b126f48e031730ae28946a7c27b521a3218e6846a8fc2f9f72d6b
9	10	wording		2dce07a23ac4de089f474924b97431d04a0741bd502c5ba87504d650e724e429	0bba55b674a0f68b1f0d7823bfee4355685542429179f95cdb80fe1b1224b52e
9	11	wording		cf9164a3b7de605d39a078d79c6449b9098f37c461eea349892cdce7a8564576	7baac9104ac7d91aab44d08dc681c4133b8a564c08d0fe5e84078599a1348677
9	12	wording		30b1c45206f949570a599ace9c39a990705178edc9a6f7c513fd934ea7335a09	ac29769806dfdd963f6dd9715b398c5e64c8341d9f90b1c8d346fd665dc6ac36
9	13	wording		81d4d50ee05ac7780aaed9add6f39b8e72fd8c49322682ccfbd211e8b8c4090b	354b0ba8514981896d777b3b0d31e20952ac0f3f11d4f9f8b6ec6e3dd2afb975
9	14	wording		d221d34955ceba0efa3ca2d5232448efee71c26b730cd49edcb4d336e31c2751	f4bd0cd14abd46124f29a5b4d4c68dc38de27673ed4fc5b2f5466e64475d91eb
9	15	wording		3c6c01b5462e492f4f3db7ec94f0ee018e574a5780a606b317bc36daa95bb88d	aef492bedcf1824c9a08d80b981b595a1b8f48a252c6230de0429c3918985f7a
9	16	wording		4ddb8ccbda3d8888e8620ef4f844f7977c04dbeff06e1d097d7e0313eb59b774	f4d1fecd4eddf7a44776d3264a271487e5d73e454756273c15a514b78c79217c
9	17	wording		10bba9dd25e14f4c9fdb0daf3d306ebcd68bd1ea68312db3398512cbfa313946	da117556947868070253e49605fcf0ce608190ec7136e401eaae59dfd17ebcc6
9	18	wording		5bf3d2ba8c9d37855bac8f6552e667232ed911c871eeb2578af162eeeb7c6c21	5beba4d308bdbe5c7484deb76a0ddeecf883d455d94a5e6c06c800723aab53d5
9	19	wording		e478bcb2a37ba7af98c0d1cc1df5d75bf923eeef839f9c09bed0fad43bf9d6a6	90cfcd1281725b272eabb58d3ddfa9aacc84e1af593244bd81e5619b699ca6d4
9	20	wording		3f39d6a6e20caf9344a0e13daf2e75fad82adb8351ab6d82fc5740c8af3a4737	d38a6a7ad05e4c1b7fea2566638d6f3a6c1c6ac9fa301dfbbf0d0d54357a104e
9	21	wording		dabe15e5a4e10037af760cfba4b069af5557c021c8e6123476bb041e002768a6	41e3946278a9e39af2b3ffb990c232131844368a3f51bd993fbdd0ffb2d2a680
9	22	wording		fb41f8a337431e41cdbc02007272dbe81d0e703e79180544bda8c96c4b9e97ca	842c9c057f48cb89a703460ef5e5f2f60bfa714b90c53ac8b088702668c0970f
9	23	wording		26ccf322589044254483d83f75e5ecb57762d7aae8360ee706bc480adea2dd87	3bf2b4d40908ab5598d7ffae0f51ce3ef9cbf2a0940ce273ad8d00437d70d6a5
9	24	wording		0f917eae7e47c3b32816e4fa9510b493ac1c9d0bede6edb4063456dc5715b396	0c70afe7bc4e57480ba2f41b7c13ffcaeab9c71fb61ac49d4aacb6384b9853c6
9	25	wording		1bcf225facf798ca2843e8a4220674332bef902e478fd38341c72bd71c7307ad	118d2d2eb30084a2bea6208041204ccc5e73a028a5ea654265ddb68ecb565fce
9	26	wording		2bb49f9954ab42ef74daea639999bb20a18924c1f7552d08b00489806b36c6c2	cbab231af325e1652fe37d53f280e6ac55452f09ec5adc2fdcb147d68009f3a3
9	27	wording		4594ca3ac080e5b2275bbb2fc4235a52a2c30c733b304809f960a14e8af7343d	e623db45eb31f0478686e7c8b7724c46d7cef15135a56a9c2d69363460abaa80
9	28	wording		13a8b975543cd2c55aeb7f683e0ae4c2ff934b5071ca7ce28a931b5fac9abc0b	1aa92d7090032991577f290c8f0ca6d7c61dd58719f34752b4bfe3d83360174f
9	29	wording		802a1cc4ae793373d8d492436f5f2175c20c9762d6f03cd44b97c1ca72399f5c	032a243400016c0da8aa58aac6939459cb2fad5acfa5ae14a5f1d8a26dfe5645
9	30	wording		05be455d7d98744e33bc0f2b3633f0c6c2ebe888e6ffe45aed2ac4a318b84f47	264f3dd9e5f57c5951fb6250744f235628a86fbbbaf117c5d6f8eec15cbb0796
9	31	wording		3db0079d28294b752775cdbd1c1ab096f036d8572c5e3208d629b20f70417ce0	eebdb032ed925528905caf6f756220622ae4de30d48bc6e1ea8484caeb056cf2
9	32	wording		39aad5f8451d9e239edf14433da084729ad50c4870a31f72085c12ad4e41c43f	970baaf1ed4d2bfef79d7577ea51fdf7c3d1858b0c8d0adac106911859a3902f
9	33	wording		0e53d61aabd8f4e0aad367c2273dcfb308ff1c25167e3c873c8925f25c44d852	6313690748f3026d45098d60116a72f03831d64eaf08f38052b24ba1a20c7e57
9	34	wording		dbf262ca01f062f905112f4cda6e1596f8c220c56598e95aa3aa7146d5ff5b49	16cf87019df4e97e93aec6cb24543f9a362cf4d99b7cb0f9e06c2f2b00543123
9	35	wording		d44f217ac5737e7ff3f7a40fb83940592697fc4ae13cbdfbeb7bfac79df7f9da	114877d5bcabe7f1f2fade88db07c5922000bde790bb316ed61badbd5caa49a1
9	36	wording		b7aeb2303f2654b8f0a336044560675c4e1118c1b11b3d20937fef50564a41c0	2027100f13a1a3c8fd0d4e64601245a6c8465f572754ed12b0d53cad0c6e4881
9	37	typography-only		ae0b0c5e4247f4e6dc87eb9f4666df9cd8085c5c6b46ffbf6f0273010db356a1	cfcee1e56b8ef4623ad7d73ade85f33c5c280ef135557fac90f303d653135d80
9	38	wording		90142ee1fb028762e178eba1a5974085d46bda2dfe35b74fa8f203efc31fd016	bd274ee36f1329f71af6918e48b9e3e9df033a2008a9be04a35aa09227ba21d9
9	39	typography-only		f50f2711cfd84e4f9bc5f4fb72bf13503038cc036fb0434e5f014f35b738edea	0c1eef55a85a897751f61180e70d0f31c720b40ea4df55a92b4d4d65c116e413
9	40	wording		1546fbdb130b629044c72b3f7441fd48fcfe8d843ac0d9109e2eb808f02955ba	43d6aa5d30232cdee100c0bfecb5b8ed1f471365a562cfa9a9494a4e06288d69
9	41	wording		b863bf597671dfc1fa571b71390502731bcfd18b8febd2bab49e48749d7a9749	524ae9223e648addedabbff36c2210f82377e08a5d9207ce438edfa0c860200f
9	42	wording		064b2cc122f2554bbb6c56ccbf40fbb5e37c17ced13705ce2673cd20e19d75c4	5df95244fa7cd7986b3806a8a04cf37d1452338ef8cd152a901ded55e6ee1778
9	43	wording		a3f582aa3414f6e4dba59fa0c5c63d33df97bfd25b47a16b1c2bbee94d279ff2	6d84253f5f4d6e79bcfa9b1ea6d79257de96e116c68842b978bec016058f2bd5
10	0	wording	review-edit	d837eaf4e108ca36a3444be7cc3686aef5d22a69013d9a8e4fe02e50eeec0b63	da01f54085674300b023d4dd8177cb34b9ba5a4b6910a714a08070de553dea98
10	1	wording	review-edit	72f60afaeca86a9d664ae995a35af3427388380027c722f7f88b31b0ea862713	a86bac6e1a0feebc85044651b2c8c9fff461ee5f8597c8aeda0ea8bdd332263e
10	2	wording		8d70b0344d3b6f4747b55546a06200d137d24972570086dbbadb64044a3645da	f57da8653b67566da3ed62009f49c8840e4a0f511c7b9f486122ccbd3924763e
10	3	wording	review-edit	7265105bf008c1dba59d1f85610e9ef82cbf41cf47897ee24c18634b13dda10a	af71f27c213b4f91e7d5a2b5a2650210a5ed79b770192fb542349a85148cfef4
10	4	wording		72937cf1f4006c64355a17c5a56ed96b7f8f6390c5588957a07011dc840c5371	c584597c34589c81fa1861c146b7c7459750005cf86e80bcdec8b178f0e689bb
10	5	wording		aedc55a5ce90c9724ea7edc866d882faaa57a11469df13c36699c243a0bcdbf3	ccc932f2f8dca0f4a27b7a3142a14ad9bf11f19e849708b8ea93d01f3831c5d3
10	6	wording		885d7a8ef52df98b9de9b5f79b432d136526cc0d3f4b0ba962ced0fec6beb195	2086f573f0c9561c98ba01b402d19065afa2ac129c170fc804ae0a1e4bf849ac
10	7	wording	review-edit	f855a878c4c79c6e3045f30b7d9a9c38dc5fa67818e2d42c10952490daa53f2c	1a8dc96a4c6770a0eb33267807ae36b0e77cda65356c6c6b671a687b740a4266
10	8	wording		0d96005dac92e979bb4348cb31d610d3864c7fdebce19e9c474f97569c182c48	cb4bcece3c194f56464d90f6fe884d4104eb318f9d9c34925e74bf12f40f8f2b
10	9	wording		07ef43e14b24f83dfab3acd6eaf04208db590f412e824c497a65f353df7e0e1b	6591fa7dd57af62ce1ce942b507dbde369e1a5ef8f998a5c47652a9b4e171921
10	10	wording		c2db8f4fc290545ec6587b2159b36ffc9768e568b2dec0d3ed4425b76baf495d	e8b8ca876e7844c643743d83cec292862624b5bb344eca664445f52fa8b012bb
10	11	wording	review-edit	227994e70b26a139785da073a0d76fac8437b6616e596e4a51af770a6c564b80	284daa1e6cfb4cb25d82c544f9a35e4212fbfd19ffab3e02b53dc00443ad6dd5
10	12	wording	review-edit	325186c04688bf9bbabda79c1005d147562783aae6844cf452494a1edd05f4a0	7eef10c6ce5c111dd91c29c760d8dc9b2470453190374dbb01b3510c04241850
10	13	wording	review-edit	b7e1822d8cb247a05b8f39b24e674427fbecdbb60da7f1147373a28dbc946d9d	f4f72745b7d61a42dca4a88ad9f075365b6ede9158af3fbbca611afb62375054
10	14	wording		59a2e94d04b46355b319c7969d030c381163068760a8af678d66b8909f5a37d3	3f841d9c4e09f2316599d53900cd77f7ac48ab855b7095dc435d537cc3fb637b
10	15	wording		a9a334577ea98af6d6bc03f417088022938737fd04c6b09e2870985a245dc9a1	4943878e35e0bc9dcab7a5d0b536a657454bcfe8e25b85698e1471ec4866026f
10	16	wording		030f95a5c50acf822a320e600f304cc3c5a984cd9acbeb969042dd2a2df1a7fc	410bf2c0f3ff55a530c88a8469830ba58c78015cccd122f1d4801fe1dea3bd73
10	17	wording		fb0a434eb312c33f2a5a818334a033b7c0538a44b7e3f9245e04b360b3e1f415	7879cdf9b5b89d6b50378b3ed10336f7d404cf6f87295cd729b4a16d7d487789
10	18	wording		c08a4b3c41f69f9154933c6bea4bda62f4888e0af56bad90e8cbbdd377e9c156	eed36ec944be953aeed32ca4333b7edae42df7a349da221fe6f58e2dad5a8aa2
10	19	wording		aafc046bb2e4d13f49ce097faea19fa36103971ff39eef139afb544b1fc2432d	9d32af0e78d5c313041952c2bafa19852895595e11c0f5d744d3de51df11b838
10	20	wording		39a4e645188a6a09e43475fb5b4b0fb40947b8a9080e128c6f34be5e6531e028	07953400cb691dba3bd17658fbbbbeb1edadd7a31d49b833ff223e34bd1dcc29
10	21	wording	review-edit	4cb365a96dd0ef748de15e7913742558d71d8cc0efe007bd3242cc6c36154ee4	42533f44ab7d6497d2570d7479d0c1115f29b1c440d050e9cd23e176acb10059
10	22	wording	review-edit	c2ac8b93378cc93da3cbcb776458a6b177eaed207e1e5f52efac4475c7e33540	85e1142f0d1f498c2e516e4acf1c1d0b7a135da4e0830155bfc1cfd80fa5db0b
10	23	wording		041f51f454e7741f9338f5d32b809b1a737f6768fcec5be1cd4489672c38f959	ef90fa813c4598550c66fbee71b1a66a54707a53e75c93815ca29e84cea5f7d1
10	24	wording		270c737a85ee41eb2f5fb8ade3132ee8f24a5eaab3dff59e8d30e6154d991833	38ad770eb72bb9e7b81915310a3d6c6a0c1c3c9000909cd6dcb4fadfad4a33fd
10	25	wording		70a067121cdf073fccbbb4383e49ae0ca146b1ed7886f5f68d82f9052429878d	2819e035c04b51dbb91fbe72eb8d27c36d2324c1c1fbb7dccd0d1b16475d07d9
10	26	wording		7776c764effc2a6471dcf912bef692679bb9878ab745112248bfaf47771a1181	06ca2a1e733e6274710603023bc57302e98c0826e711d03db8055b53b413a0ee
10	27	wording		e0eecae641ab176129a7533accfe723c85361c4cc78f365d0135ae2859418e70	16abec494bf18cbcc87da7d3b56ef93c558280e7ba58a99572ba40f626990695
10	28	wording	review-edit	73129fc7dc8906414a275e805ccab11b142411e1baa900e054acec95b7464eea	323b132091e1ae762e36d1f94f451b446b7c64fc425abb979474cbafde0abd5e
10	29	wording	review-edit	32c826260339f64c1e00f6c4faf5bbaeb93bee3260bb63a0e367adbc4ba09c3b	799cc47a855e48be08d792c6933af01be468755155f0e354797e8ab4cd41647d
10	30	wording		e8a8de52d58485c285c65e33dbb013d04011e2f7f1721b0b467b3830d3266753	a1ca47c049520645625e51c340d27852dddfff9385003e99b18cb386174f9e27
10	31	wording		7fce0150c9c8fe08cae79d60b351dda482d1f76e9a1aa0fe10c353dc4ad4a751	9e7f3090444a95567ac8eea0d02da78e0f613eef20ccbe9f327787e3a87697d7
10	32	wording		7611983056af02c1e6893e709684798aff3fcaaa83d5dd197a33d1c8b193cf59	7d68e6f831f32b88c2a07051a45ccaf8f0fe97923002bb4e7a8e4d9f2015a7de
10	33	wording		88268d6d36df8afdf9389e3532667a9da30bb849ce4ac64b24e843bd909bcc59	94b5333f5140221dd3bc405797099a9f38c41f83f447aafc58d083a66b800e66
10	34	wording		58e37e9d7400a7ce3e8053d763cf3c15cb17a1fbf82ca9664de801d4cf4a5e12	ca592b685967431a62a9df034370c9945a97be8104856050978c83773d538133
10	35	wording		db8b0c6d50fd86141855b35f522128c7930306222e04454700696ff2f6450f15	b69fad18660abdda1253c8c4a8e2864246a0f49deb54599e6f93a26fbd56b713
10	36	wording		0df2258bd713f55b4238abf66d848227dadbab31f65a4e84a1627a2afdc7a520	3be0932373cc485d681600fecfb440e3f6ebc1af4d6007e7abdaf601e5bda5ca
10	37	wording	review-edit	5d0b6cb1dcd83a82133c53745d75d5cd6743dea16a106efaec774cb9e72b9e5c	411704f3ff7aead3ea17bf42fbc4abee08448a62b6a1d65faeaa36e546e9c071
10	38	wording	review-edit	e128c11e96e46376cab5eada1ddb3428e8529865c5fa8ddf75c51e6ca6981082	b2c43e8567edf6584f5b56b56bd2f9c185e50c6756025a19e01bb789bd01b87b
10	39	wording	review-edit	386108bef9b01bef419af612b7c5c92a3e171e05b545713a7188275f7298c6ba	965c6b44140814c2134268d2fd418e26d487959b154ecc604435eaeece97b9ef
10	40	wording		d99bc7d1c53a5fb631dbbe6906a54b1faf70f742ba7d75f5d2f11683bac113e6	92a297fe40dfd10772747ffd0c56111c60b0d4a53c466f6389c221ef1fda46bd
10	41	wording		10d8121621e05ae6eee990cac0a779ec4eb10562f1a8d7c8a0c4f543956179c2	cd9056c9d743f6d19f49b22371e8a803ffc3ac2b00f4cfcbceb1de1ba587d28f
10	42	wording	review-edit	39e7a340ce32c84cf4b6b1a2861a331d643466c7e1ca9fd3712011d4a37599b8	22c8716bf3a892f2de2a0d44d5de026cb718323443b7c3e0b8ef59e8c64812f8
10	43	wording	review-edit	915361069324dab7667719a74dfebdc0bc762e263ddc4f39f71f28938fcfb072	7deba8d5aa13c5894520be2dd20529580f74e670047b7f98fbba7cfffcbdbedb
10	44	wording		5d71eb84e8e17c6091af63ceaf853744e67f0e934f9fbafa27d38692b84374c1	219e135f83a31a00d61f7f025ba4c9ebbc8d4b902f031f705745bfd1418a25d4
10	45	wording	review-edit	6a0de466d4de0b442ede3749f7bc7df7289b74bc3e99b30fc7223c2e55f492f6	3d62f2ada1dde6c37879c80cb6c110a898f27dd07a3d1cd34a439b3b871e2732
10	46	wording		746b5d5f5a53c100a4d49926bbdd174a949d55ab827360ae36287c0a16263f83	4491f019cd40ae5aa2cad6f07023cbd9a30c5a71eb480f48930de51083832c6e
10	47	wording		71395aa053ba41ee31e755f1efa9a5397d776215bfc0b3e2e163a0ad905251f1	78936540007cf2ef0d0958412475e7b10c6ac90d2a62de3916f93fc04d3d67a3
10	48	wording		7454ca7d66a2f2181980931124da124853f64681ffa732ef4de4a1d250f6cd78	86abda98ef8fde7ed55acb3a8feb412bcaff02c5e8fa3c55272776fe28250d2d
11	0	wording	review-edit	2712c6c3ac283c2f903d927f706357f524168747162f4efff9c4b64a8ed908d8	aaf37631adad6a205c6f37143a2d562257f8e9317b9d3eb22eb80f8c044d3503
11	1	wording	review-edit	eff461e3ce5d5a6a1739975cc16fa7881853e515b47f25a4f89b7f54cd2d1d4f	bf0328f558aef22ad4054eb672bbb6a309e89411af2f72471b353f08f70af8e8
11	2	wording	review-edit	61ae1fcd9a621079907358e1c7114091a60151b708b7b501df0db33b67cb2935	a73f01e687cc699bc7d72684296cd99590e5cce917f91c851b62908f528374d0
11	3	wording	review-edit	6bb41674a4f15f43b69d7c643c22575569166567cf8c8c72f43e71d351183541	b7a4d70cc4f734ae849e31838cb0e0863e3cb0f35f684947adb1f6bb016320c1
11	4	wording		f7ceea62d74ae2a199c1c957ad07accf741b02fbded88a6631a479b12fbed8c9	5e6827970c038c35154df9255636f3a687e85385dcfb10ae3965646da5dfaca9
11	5	wording		d366eb7345e12c5bce2d24a971f7cba1212b0313efd9a5bf90e5681bbeec5d0b	5ca320513ea763d567b00e90ef635a97f1fc3672b249e4e109f9c16ba51bbee6
11	6	wording		64cdaecbcde332c872544415753287710b75700743c638b93b9ee617dd5c8671	d4ddd1260649f394e1f65e300ae6f512b93f47c8be693479daa3a8db0f00b94f
11	7	wording		5e7e854ac4d83856866b69765de50b50ef181c736b982c0f64ccaa4595108e2f	c7a0f65ebf5b1c3ee4a97c6c653efe1a61b723494be69500c128b34c29d0ef37
11	8	wording	review-edit	572bf745801ba5d3306ac8c80666ba403ff495ea69cb68162b969988138ae40a	828afa903e147cf7450e33cf91d3920453ef935535b16eee2b42e88591460118
11	9	wording		feb9672e9f164c8bf0da02551623c9c7f21e64cd0563b32916757abdfb0cb044	c1a5334796224a691ca0eba0d2faa5e5c50065afabe3b5cfd870cdd29e20670a
11	10	wording		46aec042f70827758b92b0dc3f4c44344ebc069ec8a46e17af1c133efd0aa959	86a11ffc2180c815c10d0ab80b79b61412a1df87d22afd9f49f9c511750c77a1
11	11	wording	review-edit	b50db9719706b9b8271403af4b252660581f71e8d559ff523d9ce18b6dd580a3	bfc60668e2a27649208cc6c6c65c5be6a90dfc55e5fdb7d9b87969d2de1cca8c
11	12	wording		44877685d1e3122c4123c03612a399c9ed45083d9bcd547884ba719d35add2f9	926498e4a0a145015e3450515a53666b916698e8aedb33ba0caa7012f131901b
11	13	wording	review-edit	d5d316e4e98889e04c81fd869e181be6737cb85fc9f708638f62d70fc9c90d1e	9a9b4e91046949e006a378544d5f99bf9d2cdba421e9e4fca803bbfc611d52bd
11	14	wording		7491885ee36e03f70c545137f06ac4a0a7b3ae168226f4ec36132e16e673c03d	44d4da329e214e11d64e2303434f52cb6a9d61a07c32ecf7d9f98dfa56bd8069
11	15	wording		0fc1ed0ebe1716571d319cf9adff17decd8a331733325662508d24cb5b5af8e8	3c046368147434db28ff4dd9bc90144837bc3a7a73bf4186c7a8093869311292
11	16	wording		8a29fc788d46e457d1b4ca0c60498d85d19b68968b67de90ab8f3eb0c312252b	368b00da98b3534e39846263c7f10017689bc564ce2519089bc80574219f0895
11	17	wording	review-edit	bdc17d1f62f6f8f449517b5686ad578d1a8fbf3aa3b75b65d7e142b74b44d24c	0dddc5077aae6238d7e64dc61b32900695a7f77ad3e18a5d6cb24043859dcbf6
11	18	wording		58044f56a239936aff84a26d14e4c97febe5e56629249a637b07a261d68894b5	fba4156a897a645c61825915c8ac635544c0be2d8a92dfdc8ba9c5ea52838319
11	19	wording	review-edit	b88da850bd22483e5171915df17d8a8279fe98b9359b4569892f9f0b42aebc2d	abe973101e56fe985da97901a25724c74c4628805ea387d85bca80ce9393555f
11	20	wording		cb5348df3bfefa7e9f7114ba866ebb1d827620ef04abc1c74dda644efa80c37a	59880fad5b8ef815c672725a849003d35845e705a6e2bb5260b2a24b407c96fb
11	21	wording	review-edit	35078cee6de8ea9e9f48828f523bef17c4ebbbf01e6d9d226b197a33b491002e	c240df7690be148d0e710e87f5041810ef9ca35db4349fe5f1825aea8a2d5c68
11	22	wording		3ea0a595fba39d7afdea9f81a2223c49bc72c4d8746b55af9e1eb47862ec7efe	ae1dda31a597baaebd495bfbdd72d18c63e23c8eb61bf68dd54ee1e558fdf10f
11	23	wording	review-edit	755091b086c102c2a3218e103a94c73b495b838f1c708f744587c476e3a4c759	18175b28d9fc642d50d0a6183a82a36af330f9d457360732f109ff06a794a251
11	24	wording		beeadf662563168c99e66544ecfbf73a8cd186825058ad246ec3c1f8961971dd	6c546b7699eba2bb550ad01ae00df3c9c4fd2d7fd6c93c36261b8cc305dcf7ab
11	25	wording	review-edit	fd63658a35a93c8e12737fb05f42f3566f7f7645e07d67a17d4e44450ee50c3c	b9c10a1d04a2f4ee6c2a8262c59473eca1593ac22d5e6b628deffb675e6fc6d2
